millis, UV [0-1023], BME_1_Temp, BME_1_Pres, BME_1_Hum, BME_1_Res, BME_1_Alt, BME_2_Temp, BME_2_Pres, BME_2_Hum, BME_2_Res, BME_2_Alt, Scaled. Acc.X, Scaled. Acc.Y, Scaled. Acc.Z, Gyr.X, Gyr.Y, Gyr.Z, Mag.X, Mag.Y, Mag.Z, Tmp, Radiation_count, counts_per_minute, uSvh, uSvhError, noiseCount, Ozone (PPB.), 
5128093, 0,28.61038,27583,31.56359,32.57400,706.76862,27.31824,27599,34.73270,52.79900,705.34180,-997.07025, 56.15234, 6.83594, 1.63359, 1.76336, 3.63359, 46.95000, -8.70000, 52.20000, 33.34912, 75,3.75764,0.07086,0.00818,0,20, 
5129839, 0,28.60975,27583,31.58073,32.42200,706.67877,27.31918,27599,34.72690,52.83200,705.25195,-1010.25380, 34.66797, 23.43750, -2.35115, 0.96947, 0.86260, 47.40000, -7.50000, 50.85000, 33.15742, 75,3.75216,0.07075,0.00817,0,20, 
5131587, 0,28.60975,27584,31.58646,32.62500,706.67877,27.32012,27600,34.74466,52.73200,705.25195,-988.76947, 42.96875, 20.50781, -2.50382, -0.24427, -1.50382, 47.85000, -7.80000, 50.55000, 33.30119, 75,3.76552,0.07100,0.00820,0,20, 
5133330, 0,28.60880,27584,31.58064,32.65000,706.67877,27.32012,27600,34.75644,52.96700,705.25195,-990.23431, 43.45703, 13.67187, -3.03053, 2.76336, 1.18321, 47.70000, -6.75000, 52.65000, 33.34912, 75,3.76002,0.07090,0.00819,0,20, 
5135079, 0,28.60721,27584,31.58050,32.67600,706.67877,27.31981,27600,34.79176,52.86600,705.16479,-995.60541, 41.99218, 28.32031, -2.72519, 1.19084, -1.24427, 46.95000, -7.20000, 51.45000, 33.34912, 75,3.75455,0.07080,0.00818,0,20, 
5136824, 1,28.60816,27585,31.57485,32.62500,706.67877,27.31949,27601,34.80941,53.10200,705.25195,-982.91010, 44.92187, 39.06250, -1.62595, 2.31298, -2.29008, 47.85000, -7.35000, 50.55000, 33.34912, 75,3.76793,0.07105,0.00820,0,20, 
5138572, 0,28.60785,27585,31.58055,32.62500,706.58899,27.31886,27600,34.82703,52.76500,705.25195,-1018.55460, 52.24609, 5.37109, 3.00763, 3.09160, 1.61069, 47.10000, -7.80000, 50.55000, 33.58873, 75,3.76243,0.07095,0.00819,0,20, 
5140316, 0,28.60690,27586,31.58620,32.47300,706.58899,27.31918,27600,34.84475,52.53200,705.16479,-977.53900, 40.03906, 31.25000, -3.90840, 3.44275, -2.10687, 47.85000, -6.30000, 51.30000, 33.34912, 75,3.75694,0.07084,0.00818,0,20, 
5142061, 0,28.60753,27586,31.57480,32.47300,706.58899,27.31855,27601,34.86237,52.46500,705.07495,-972.65619, 49.31640, 17.08984, -2.18321, 1.31298, -2.16031, 48.00000, -8.40000, 52.20000, 33.30119, 75,3.75147,0.07074,0.00817,0,20, 
5143806, 1,28.60721,27586,31.59196,32.52300,706.58899,27.31824,27601,34.88002,52.30000,705.16479,-982.42181, 34.66797, 40.52734, -1.74809, 3.96947, -1.67939, 48.00000, -7.80000, 51.75000, 33.34912, 75,3.76483,0.07099,0.00820,0,20, 
5145552, 0,28.60753,27587,31.59772,32.57400,706.50177,27.31949,27600,34.88015,52.39900,705.25195,-1001.46480, 45.41015, 33.20313, -0.93130, -0.90076, 0.10687, 47.55000, -8.10000, 50.25000, 33.06158, 75,3.75933,0.07089,0.00819,0,20, 
5147298, 0,28.60785,27587,31.59201,32.77900,706.50177,27.31949,27600,34.90373,52.03800,705.16479,-977.05072, 41.50390, 25.39062, 1.41221, -1.19084, 0.17557, 47.70000, -7.95000, 50.10000, 33.49289, 75,3.75386,0.07078,0.00817,0,20, 
5149044, 0,28.60785,27586,31.59774,32.70200,706.58899,27.31761,27601,34.90355,52.26800,705.16479,-1014.64840, 53.22265, 5.37109, -2.25191, 1.58779, 0.65649, 47.10000, -7.35000, 51.00000, 33.49289, 74,3.71699,0.07009,0.00815,0,20, 
5150792, 2,28.60753,27585,31.58626,32.49800,706.58899,27.31824,27601,34.88592,52.36600,705.16479,-984.37494, 55.17578, 34.17969, -1.80916, 4.38931, -0.48092, 48.30000, -8.10000, 49.95000, 33.34912, 74,3.71157,0.06999,0.00814,0,20, 
5152537, 0,28.60658,27585,31.59764,32.70200,706.58899,27.31981,27601,34.88017,52.53200,705.07495,-1000.48820, 67.87109, 39.55078, -2.25191, 3.57252, 0.01527, 47.55000, -7.35000, 51.30000, 33.25327, 74,3.70615,0.06989,0.00812,0,20, 
5154285, 0,28.60563,27586,31.59181,32.47300,706.58899,27.32106,27601,34.89798,52.26800,705.07495,-996.09369, 42.96875, 24.90234, -3.29771, 5.12214, -2.09924, 46.20000, -6.45000, 51.15000, 33.15742, 74,3.70076,0.06978,0.00811,0,20, 
5156031, 1,28.60595,27587,31.59184,32.75300,706.41193,27.32232,27602,34.88042,51.71500,705.07495,-997.07025, 55.66406, 32.71484, 0.01527, -0.39695, 0.65649, 47.40000, -9.15000, 51.90000, 33.34912, 74,3.71393,0.07003,0.00814,0,20, 
5157776, 0,28.60563,27587,31.59181,32.37200,706.50177,27.32357,27602,34.89234,51.77900,705.07495,-998.53510, 33.20313, 24.41406, -2.27481, 3.25954, -2.89313, 47.70000, -6.75000, 51.45000, 33.25327, 74,3.70851,0.06993,0.00813,0,20, 
5159525, 0,28.60501,27587,31.59749,32.65000,706.50177,27.32545,27602,34.89252,51.52200,705.07495,-996.09369, 25.87890, 28.32031, 0.65649, -0.23664, -0.50382, 47.55000, -6.30000, 52.80000, 33.15742, 74,3.70311,0.06983,0.00812,0,20, 
5161270, 0,28.60374,27587,31.60884,32.59900,706.50177,27.32702,27602,34.89268,51.42700,705.07495,-995.60541, 44.92187, 30.76172, -3.25191, 1.85496, -1.72519, 48.30000, -8.10000, 52.80000, 33.49289, 75,3.76651,0.07102,0.00820,0,20, 
5163018, 0,28.60090,27588,31.59712,32.62500,706.50177,27.32420,27602,34.90419,51.97300,704.98511,-1069.82420, 109.86327, -74.70703, -0.68702, 7.48855, -1.14504, 47.70000, -9.15000, 51.15000, 33.34912, 75,3.76102,0.07092,0.00819,0,20, 
5164764, 0,28.59868,27587,31.59691,32.65000,706.41193,27.32357,27603,34.89824,53.23800,705.07495,-987.79291, 87.89062, 38.57422, -0.45038, 0.32061, 0.30534, 47.85000, -10.80000, 50.25000, 33.25327, 75,3.75553,0.07082,0.00818,0,20, 
5166512, 1,28.59805,27588,31.59686,32.57400,706.32208,27.32483,27603,34.95143,53.34100,704.89526,-1010.25380, 35.64453, 33.69141, -0.34351, 4.16031, -3.34351, 47.70000, -10.20000, 52.65000, 33.44496, 75,3.75007,0.07071,0.00817,0,20, 
5168258, 0,28.59616,27588,31.60241,32.70200,706.41193,27.32796,27603,35.04025,53.68500,704.98511,-986.32806, 59.57031, 36.13281, 0.61832, -0.53435, 1.31298, 47.55000, -8.85000, 50.25000, 33.25327, 75,3.76340,0.07096,0.00819,0,20, 
5170006, 0,28.59394,27588,31.60794,32.67600,706.41193,27.32984,27604,35.12309,53.44400,704.89526,-969.72650, 44.92187, 38.08594, 1.56489, 1.45038, 4.34351, 48.60000, -8.85000, 51.30000, 33.25327, 75,3.75792,0.07086,0.00818,0,20, 
5171748, 0,28.59173,27587,31.61348,32.75300,706.41193,27.33235,27604,35.19422,54.03400,704.89526,-970.70306, 53.22265, 30.27344, 0.92366, 2.52672, 0.29771, 48.00000, -9.90000, 51.45000, 33.34912, 75,3.75245,0.07076,0.00817,0,20, 
5173497, 0,28.59173,27587,31.61348,32.72700,706.41193,27.33392,27604,35.21801,53.47800,704.80804,-995.60541, 44.92187, 34.66797, 0.06107, 1.16031, 1.35878, 47.70000, -9.45000, 52.20000, 33.34912, 75,3.76580,0.07101,0.00820,0,20, 
5175242, 0,28.59110,27588,31.60769,32.65000,706.41193,27.33517,27605,35.20631,52.76500,704.80804,-1014.16010, 50.78125, 27.83203, 0.88550, 3.35878, -0.35115, 47.70000, -9.15000, 50.40000, 32.96574, 75,3.76031,0.07091,0.00819,0,20, 
5176988, 0,28.59015,27588,31.63053,32.83000,706.41193,27.33737,27605,35.19471,52.53200,704.89526,-968.26166, 59.08203, 25.39062, -0.83206, 2.74809, 0.84733, 49.50000, -7.95000, 50.10000, 33.49289, 75,3.75483,0.07080,0.00818,0,20, 
5178734, 1,28.58952,27587,31.62474,32.57400,706.50177,27.33862,27605,35.17711,52.20200,704.80804,-979.98041, 54.19921, 46.38671, 1.20611, 0.96947, 0.74809, 47.40000, -7.95000, 50.85000, 33.34912, 74,3.71796,0.07011,0.00815,0,20, 
5180479, 0,28.59079,27588,31.63058,32.75300,706.32208,27.33956,27604,35.16539,52.66500,704.89526,-968.74994, 50.78125, 38.57422, 0.45802, -1.22901, 2.52672, 48.30000, -8.55000, 52.80000, 33.10950, 74,3.71253,0.07001,0.00814,0,20, 
5182227, 1,28.59142,27588,31.61917,32.65000,706.32208,27.33862,27603,35.16530,52.76500,704.98511,-1020.50780, 37.10938, 56.64062, -0.61069, -0.41221, -0.66412, 49.05000, -9.30000, 51.75000, 33.34912, 74,3.70712,0.06990,0.00813,0,20, 
5183973, 0,28.59237,27588,31.64219,32.80400,706.41193,27.33800,27603,35.18296,53.40900,704.89526,-987.79291, 59.57031, 33.20313, -1.70992, -1.16031, -2.99237, 49.95000, -8.70000, 51.15000, 33.49289, 74,3.70170,0.06980,0.00811,0,20, 
5185728, 0,28.59142,27588,31.63637,32.65000,706.32208,27.33956,27603,35.17720,53.51300,704.89526,-987.79291, 53.71093, 23.92578, 1.38931, 2.35878, 1.49618, 47.10000, -9.30000, 51.00000, 33.25327, 74,3.71487,0.07005,0.00814,0,20, 
5187473, 0,28.59237,27589,31.64793,32.72700,706.32208,27.34145,27604,35.18921,53.17000,704.80804,-992.18744, 62.01171, 28.80859, -0.22137, -2.87023, -2.35878, 47.55000, -8.85000, 51.75000, 33.49289, 74,3.70945,0.06995,0.00813,0,20, 
5189219, 0,28.59331,27589,31.64228,32.62500,706.32208,27.34396,27605,35.18355,52.86600,704.80804,-1059.08200, 52.73437, -10.25391, -0.85496, 2.31298, -3.58779, 48.30000, -8.55000, 51.75000, 33.34912, 74,3.70406,0.06985,0.00812,0,20, 
5190965, 0,28.59489,27589,31.64242,32.70200,706.32208,27.34521,27605,35.17185,52.43200,704.80804,-999.51166, 56.64062, 41.01562, 1.38168, 0.32061, -1.47328, 47.70000, -9.45000, 52.65000, 33.34912, 74,3.71725,0.07009,0.00815,0,20, 
5192711, 0,28.59616,27588,31.64827,32.83000,706.32208,27.34772,27605,35.19574,52.69800,704.80804,-1028.80860, 87.40234, 38.57422, -6.65649, -0.73282, 2.95420, 48.30000, -8.85000, 52.35000, 33.34912, 74,3.71182,0.06999,0.00814,0,20, 
5194457, 0,28.59837,27589,31.65994,32.72700,706.32208,27.34803,27605,35.30215,53.30700,704.71820,-1003.41790, 50.29296, 26.36719, -2.80153, 5.87023, -2.41221, 46.95000, -10.20000, 50.10000, 33.44496, 74,3.70642,0.06989,0.00812,0,20, 
5196199, 0,28.59995,27589,31.66582,32.52300,706.32208,27.35023,27605,35.43250,54.10500,704.71820,-978.51556, 22.46094, 26.85547, -1.23664, 0.57252, -4.25954, 45.90000, -9.90000, 50.10000, 33.34912, 74,3.70102,0.06979,0.00811,0,20, 
5197945, 0,28.59837,27589,31.65421,32.57400,706.32208,27.35180,27605,35.53328,54.06900,704.71820,-1001.46480, 57.12890, 20.99609, -2.94656, 6.06107, -1.41221, 47.10000, -9.30000, 51.30000, 33.30119, 74,3.71420,0.07004,0.00814,0,20, 
5199691, 0,28.59647,27589,31.67697,32.59900,706.32208,27.35525,27606,35.59878,54.03400,704.71820,-977.05072, 50.29296, 32.71484, -1.71756, 2.61832, -2.89313, 48.00000, -10.20000, 51.90000, 33.49289, 74,3.70877,0.06993,0.00813,0,20, 
5201439, 0,28.59552,27589,31.69983,32.47300,706.23224,27.35682,27605,35.64633,53.92900,704.71820,-1000.97650, 49.80468, 19.53125, 1.67939, 1.00000, 2.04580, 48.75000, -9.90000, 50.40000, 33.25327, 74,3.70337,0.06983,0.00812,0,20, 
5203185, 0,28.59489,27590,31.70550,32.67600,706.23224,27.36089,27606,35.71786,54.31700,704.71820,-979.00385, 53.22265, 20.01953, -1.25954, 2.55725, -2.99237, 46.35000, -10.05000, 50.55000, 33.30119, 74,3.71655,0.07008,0.00815,0,20, 
5204933, 0,28.59426,27590,31.71118,32.67600,706.23224,27.36340,27606,35.78928,53.89400,704.71820,-990.23431, 49.80468, 26.36719, -0.95420, 4.88550, -1.71756, 48.45000, -10.65000, 50.85000, 33.30119, 74,3.71113,0.06998,0.00813,0,21, 
5206678, 0,28.59489,27589,31.71697,32.65000,706.23224,27.36309,27606,35.83077,53.89400,704.71820,-1011.23040, 52.24609, 30.27344, 3.20611, 2.22901, -2.59542, 48.45000, -9.15000, 52.65000, 33.10950, 74,3.70572,0.06988,0.00812,0,21, 
5208424, 0,28.59616,27590,31.72282,32.72700,706.14508,27.36215,27606,35.84254,54.10500,704.71820,-1001.95310, 35.64453, 9.76563, 2.43511, -0.91603, 2.12977, 47.70000, -8.40000, 51.90000, 33.34912, 74,3.70033,0.06978,0.00811,0,22, 
5210170, 1,28.59679,27590,31.74009,32.54900,706.14508,27.36215,27606,35.81881,54.38800,704.62842,-1008.30070, 35.64453, 22.94922, -3.61832, 4.05344, -2.55725, 48.00000, -10.95000, 50.85000, 33.10950, 71,3.56296,0.06719,0.00797,0,23, 
5211916, 0,28.59742,27591,31.74589,32.72700,706.14508,27.35901,27607,35.79477,54.81800,704.54120,-979.00385, 46.87500, 24.41406, -1.48855, 2.12977, 0.79389, 49.35000, -8.85000, 51.00000, 33.63665, 72,3.60787,0.06803,0.00802,0,23, 
5213662, 0,28.59679,27591,31.75730,32.70200,706.14508,27.35995,27607,35.75927,54.85400,704.54120,-976.56244, 58.59375, 34.66797, 0.97710, 0.97710, -0.23664, 47.10000, -9.30000, 51.30000, 33.44496, 72,3.60261,0.06793,0.00801,0,24, 
5215407, 0,28.59616,27591,31.77445,32.62500,706.05524,27.36089,27608,35.71194,54.56600,704.54120,-1016.11320, 50.78125, 19.04297, 2.10687, 0.41221, 1.48092, 47.40000, -8.70000, 51.15000, 33.34912, 72,3.61543,0.06817,0.00803,0,24, 
5217155, 0,28.59489,27592,31.76860,32.70200,705.96539,27.36340,27608,35.67662,54.06900,704.54120,-1017.57810, 11.71875, 28.32031, -2.16794, 1.95420, -2.80153, 47.40000, -10.20000, 50.85000, 33.49289, 72,3.61016,0.06808,0.00802,0,24, 
5218900, 0,28.59521,27593,31.76863,32.49800,706.05524,27.36528,27607,35.64125,53.58200,704.62842,-985.35150, 54.19921, 22.46094, 1.52672, 0.58779, 1.32824, 47.10000, -9.30000, 50.25000, 33.34912, 72,3.60490,0.06798,0.00801,0,24, 
5220648, 0,28.59458,27592,31.79727,32.52300,705.96539,27.36560,27607,35.58796,53.03500,704.62842,-993.65228, 44.43359, 41.50390, -1.96183, 2.12214, -0.67939, 47.70000, -10.20000, 51.45000, 33.44496, 71,3.56749,0.06727,0.00798,0,24, 
5222394, 0,28.59363,27593,31.78570,32.70200,705.96539,27.36528,27607,35.55831,52.66500,704.62842,-990.23431, 53.71093, 12.20703, -2.93130, 3.91603, -1.70992, 49.20000, -10.95000, 51.45000, 33.30119, 71,3.56228,0.06717,0.00797,0,24, 
5224142, 1,28.59363,27593,31.79718,32.83000,705.87817,27.36717,27607,35.52297,51.97300,704.62842,-992.18744, 33.69141, 36.13281, -0.83206, 1.12977, -1.40458, 48.00000, -9.90000, 49.65000, 33.30119, 71,3.55708,0.06707,0.00796,0,24, 
5225887, 0,28.59363,27593,31.79144,32.67600,706.05524,27.36717,27608,35.51113,51.81100,704.62842,-999.02338, 47.36328, 19.53125, 0.14504, -0.58779, -0.46565, 48.30000, -10.50000, 50.55000, 33.58873, 71,3.55190,0.06698,0.00795,0,24, 
5227635, 0,28.59331,27592,31.79141,32.70200,706.05524,27.36685,27608,35.48741,51.68300,704.62842,-996.09369, 42.96875, 21.97265, 0.06870, -0.30534, 1.10687, 47.85000, -9.30000, 50.55000, 33.49289, 71,3.56455,0.06722,0.00798,0,24, 
5229381, 0,28.59300,27592,31.80861,32.57400,706.05524,27.36717,27608,35.45785,51.61800,704.54120,-1006.83590, 46.38671, 18.06641, 0.15267, 3.48855, -1.05344, 48.60000, -9.30000, 50.25000, 33.34912, 71,3.55935,0.06712,0.00797,0,24, 
5231127, 0,28.59331,27592,31.80863,32.80400,706.05524,27.36779,27608,35.45199,51.84400,704.54120,-1000.97650, 41.99218, 6.83594, -0.25954, -0.76336, -1.60305, 49.20000, -9.90000, 50.85000, 33.58873, 71,3.55416,0.06702,0.00795,1,24, 
5232873, 0,28.59268,27593,31.81431,32.80400,705.96539,27.36779,27607,35.42241,51.94100,704.62842,-998.04681, 55.17578, 13.18359, 1.09924, 0.56489, 2.83206, 47.10000, -9.30000, 52.05000, 33.44496, 69,3.46635,0.06536,0.00787,0,24, 
5234618, 0,28.59331,27592,31.81437,32.49800,706.05524,27.36685,27607,35.41048,52.36600,704.54120,-988.28119, 29.29687, 31.73828, 0.01527, 0.83969, 1.03817, 47.10000, -10.05000, 51.30000, 33.34912, 70,3.51144,0.06621,0.00791,0,24, 
5236366, 0,28.59142,27592,31.81993,32.72700,706.05524,27.36654,27608,35.42228,52.53200,704.45135,-987.79291, 27.83203, 24.90234, -1.94656, 6.31298, -1.41221, 48.00000, -9.45000, 51.45000, 33.25327, 70,3.50633,0.06612,0.00790,0,24, 
5238112, 0,28.59237,27591,31.82576,32.62500,706.14508,27.36685,27609,35.42231,52.56500,704.45135,-995.60541, 53.22265, 12.69531, -0.94656, -3.09160, 1.44275, 48.60000, -8.10000, 51.30000, 33.34912, 70,3.50122,0.06602,0.00789,0,24, 
5239860, 0,28.59268,27591,31.82005,32.65000,706.05524,27.36654,27609,35.40453,52.49900,704.45135,-967.77338, 42.96875, 30.76172, -1.71756, 3.24427, -1.36641, 47.85000, -8.85000, 50.55000, 33.44496, 70,3.51368,0.06626,0.00792,0,23, 
5241605, 0,28.59363,27592,31.82014,32.54900,706.05524,27.36685,27608,35.41639,52.03800,704.45135,-1009.27730, 60.54687, 43.45703, -0.61069, -2.98473, 1.19084, 48.45000, -10.95000, 51.15000, 33.44496, 70,3.50855,0.06616,0.00791,0,23, 
5243353, 0,28.59394,27592,31.80869,32.72700,706.14508,27.36591,27608,35.37489,52.26800,704.54120,-990.72260, 31.73828, 1.95312, 2.14504, -0.12977, -0.29008, 48.45000, -9.90000, 50.85000, 33.25327, 70,3.50345,0.06606,0.00790,0,22, 
5245099, 0,28.59458,27591,31.82023,32.67600,706.05524,27.36340,27608,35.33324,53.30700,704.45135,-1013.18350, 22.46094, 33.20313, 0.27481, -0.67939, 1.96183, 47.55000, -10.05000, 50.25000, 33.15742, 69,3.46569,0.06535,0.00787,0,21, 
5246846, 0,28.59616,27592,31.82036,32.72700,705.96539,27.36026,27609,35.29744,53.68500,704.54120,-988.76947, 36.62109, 24.41406, 0.14504, -0.37405, -1.76336, 48.75000, -7.50000, 50.40000, 33.34912, 69,3.46063,0.06526,0.00786,0,20, 
5248592, 0,28.59679,27593,31.82617,32.83000,705.96539,27.36089,27608,35.26204,53.85900,704.45135,-991.21088, 41.01562, 25.39062, -2.05344, 0.73282, -1.64885, 47.10000, -9.30000, 51.75000, 33.68458, 69,3.45559,0.06516,0.00784,0,20, 
5250340, 0,28.59742,27594,31.82623,32.72700,705.87817,27.36183,27609,35.23258,53.72000,704.36151,-996.09369, 31.25000, 28.80859, -4.57252, 1.74046, -2.56489, 49.35000, -8.55000, 50.55000, 33.15742, 69,3.45055,0.06507,0.00783,0,20, 
5252085, 0,28.59900,27595,31.82063,32.72700,705.78833,27.36340,27609,35.22092,53.30700,704.45135,-975.09760, 45.89843, 3.90625, 1.23664, -1.01527, 1.09924, 49.20000, -9.45000, 51.90000, 33.34912, 69,3.46283,0.06530,0.00786,0,20, 
5253831, 0,28.59900,27595,31.81489,32.80400,705.87817,27.36340,27609,35.21501,52.69800,704.36151,-971.67963, 49.80468, 21.48437, 0.67939, 2.61832, -1.28244, 49.20000, -7.50000, 50.85000, 33.34912, 69,3.45778,0.06520,0.00785,0,20, 
5255579, 0,28.59837,27594,31.81483,32.65000,705.87817,27.36246,27610,35.20901,52.33300,704.45135,-994.14056, 45.89843, 21.97265, 0.44275, 1.42748, -0.70229, 48.60000, -10.50000, 50.55000, 33.34912, 69,3.45274,0.06511,0.00784,0,20, 
5257324, 0,28.59774,27595,31.82051,32.88200,705.87817,27.36340,27610,35.21501,52.46500,704.36151,-1007.32420, 53.71093, 19.53125, 1.39695, -0.00763, -1.07634, 48.00000, -10.20000, 49.65000, 33.25327, 69,3.46503,0.06534,0.00787,0,20, 
5259073, 0,28.59710,27594,31.83194,32.70200,705.87817,27.36372,27610,35.22095,52.07100,704.36151,-999.02338, 54.68750, 31.73828, -3.54198, 3.58779, -3.36641, 49.05000, -9.60000, 51.00000, 33.49289, 69,3.45998,0.06524,0.00785,0,20, 
5260818, 0,28.59742,27593,31.82049,32.67600,705.96539,27.36403,27610,35.20325,51.87600,704.36151,-991.69916, 49.31640, 20.50781, 0.35115, 3.63359, -2.64885, 47.55000, -8.55000, 50.25000, 33.58873, 69,3.45493,0.06515,0.00784,0,20, 
5262566, 0,28.59805,27594,31.82628,32.70200,705.87817,27.36183,27610,35.18531,52.20200,704.27167,-1017.57810, 61.03515, 16.11328, -1.01527, 2.44275, -2.70992, 48.75000, -10.65000, 50.40000, 33.49289, 69,3.46724,0.06538,0.00787,0,20, 
5264312, 0,28.59774,27594,31.83200,32.67600,705.87817,27.35838,27611,35.16133,53.17000,704.27167,-990.23431, 60.54687, 34.17969, 0.00000, 2.65649, 0.47328, 48.75000, -9.45000, 50.85000, 33.58873, 69,3.46217,0.06528,0.00786,0,20, 
5266060, 0,28.59900,27594,31.83211,32.65000,705.87817,27.35525,27611,35.11969,53.79000,704.18451,-1004.39450, 56.15234, 30.27344, -2.82443, 2.93130, -1.96947, 49.20000, -9.45000, 50.85000, 33.25327, 69,3.45713,0.06519,0.00785,0,20, 
5267804, 0,28.60027,27593,31.83223,32.72700,705.87817,27.35117,27611,35.06614,54.85400,704.36151,-1010.74210, 49.80468, 31.25000, 0.72519, 1.75573, 1.82443, 48.75000, -9.45000, 49.35000, 33.25327, 69,3.45210,0.06509,0.00784,0,20, 
5269549, 0,28.60122,27594,31.82083,32.72700,705.87817,27.34866,27611,35.03048,55.03600,704.27167,-987.30463, 70.80078, 21.48437, -4.53435, 3.96947, -4.07634, 49.05000, -10.80000, 50.55000, 33.25327, 70,3.51459,0.06627,0.00792,0,20, 
5271297, 0,28.60216,27595,31.81518,32.59900,705.78833,27.34552,27610,34.98296,55.73700,704.36151,-999.51166, 36.13281, 20.01953, 1.47328, 0.20611, 1.10687, 47.70000, -8.70000, 50.40000, 33.58873, 70,3.50946,0.06618,0.00791,0,20, 
5273042, 0,28.60248,27595,31.81521,32.80400,705.78833,27.34207,27610,34.95902,55.32900,704.27167,-1001.95310, 21.48437, 32.22656, 0.38931, 0.50382, -0.10687, 48.45000, -9.90000, 52.65000, 33.34912, 71,3.55441,0.06702,0.00795,0,20, 
5274790, 0,28.60342,27594,31.82103,32.75300,705.87817,27.33988,27611,34.92932,55.85000,704.27167,-1018.55460, 30.76172, 21.48437, -1.32061, 2.75573, 0.32824, 47.85000, -9.30000, 51.30000, 33.10950, 71,3.56707,0.06726,0.00798,0,20, 
5276535, 0,28.60342,27593,31.80382,32.77900,705.96539,27.33894,27610,34.91153,55.88700,704.27167,-966.79681, 56.15234, 37.10938, 1.72519, 1.29771, -1.13740, 48.60000, -9.30000, 51.30000, 33.44496, 71,3.56186,0.06716,0.00797,0,20, 
5278284, 3,28.60595,27592,31.81553,32.62500,705.87817,27.33894,27611,34.89384,55.25600,704.27167,-1017.08980, 47.36328, 24.41406, 1.30534, -0.90840, -0.38931, 47.10000, -10.80000, 50.25000, 33.49289, 71,3.55667,0.06707,0.00796,0,20, 
5280029, 0,28.60753,27594,31.79272,32.67600,705.87817,27.34019,27610,34.89986,54.92700,704.27167,-976.56244, 56.15234, 16.11328, 0.60305, 0.06107, 1.31298, 49.05000, -10.80000, 49.95000, 33.34912, 71,3.55148,0.06697,0.00795,0,20, 
5281777, 0,28.60816,27594,31.80999,32.83000,705.87817,27.33988,27610,34.91162,54.35200,704.36151,-984.86322, 55.66406, 11.23047, 0.51908, -0.74046, -2.77099, 49.20000, -10.95000, 50.40000, 33.25327, 71,3.56412,0.06721,0.00798,0,20, 
5283523, 0,28.61006,27594,31.79869,32.65000,705.78833,27.33862,27610,34.91740,53.68500,704.36151,-1024.90230, 51.75781, 36.13281, -1.09160, 1.86260, 1.41221, 47.70000, -10.65000, 52.20000, 33.44496, 71,3.55892,0.06711,0.00796,0,20, 
5285271, 0,28.61069,27595,31.79300,32.67600,705.69849,27.33768,27610,34.91141,53.51300,704.27167,-1023.43740, 46.87500, 29.29687, 0.00000, 1.61832, -2.83206, 49.35000, -8.85000, 51.30000, 33.63665, 71,3.55373,0.06701,0.00795,0,20, 
5287016, 0,28.61069,27596,31.79874,32.80400,705.69849,27.33549,27611,34.90530,53.89400,704.27167,-1014.64840, 34.66797, 30.76172, 0.29771, -2.00763, -0.14504, 47.55000, -9.30000, 50.25000, 33.34912, 71,3.56639,0.06725,0.00798,0,20, 
5288762, 1,28.61227,27596,31.78741,32.65000,705.69849,27.33486,27611,34.91703,53.61600,704.27167,-1012.69530, 47.85156, 57.61718, 1.69466, 0.29008, 0.67939, 48.45000, -9.90000, 50.85000, 33.30119, 71,3.56118,0.06715,0.00797,0,20, 
5290510, 0,28.61259,27596,31.79892,32.67600,705.60870,27.33361,27610,34.92280,53.51300,704.27167,-986.81635, 63.96484, 34.66797, 1.25954, 1.80153, -0.88550, 47.55000, -9.60000, 52.05000, 33.58873, 71,3.55600,0.06705,0.00796,0,20, 
5292253, 0,28.61480,27596,31.79338,32.72700,705.69849,27.33329,27611,34.89919,53.75500,704.27167,-1006.34760, 19.53125, 57.12890, 0.61069, 0.35115, -0.54962, 48.60000, -8.85000, 49.50000, 33.49289, 72,3.60083,0.06790,0.00800,0,20, 
5294002, 0,28.61480,27596,31.79338,32.62500,705.60870,27.33141,27612,34.89310,53.89400,704.18451,-991.21088, 37.10938, 17.57813, -1.33588, 2.41221, -1.16031, 47.85000, -9.30000, 51.00000, 33.25327, 72,3.61365,0.06814,0.00803,0,20, 
5295747, 0,28.61669,27596,31.79355,32.72700,705.69849,27.33298,27612,34.89916,53.58200,704.09467,-990.23431, 42.96875, 23.92578, 1.19847, 0.42748, 0.52672, 48.60000, -9.60000, 51.00000, 33.44496, 72,3.60837,0.06804,0.00802,0,20, 
5297495, 0,28.61701,27596,31.78784,32.80400,705.69849,27.33109,27612,34.88128,53.00100,704.09467,-989.25775, 37.59766, 35.15625, -1.05344, 2.93893, -0.54198, 48.75000, -10.65000, 49.65000, 33.49289, 72,3.60312,0.06794,0.00801,0,20, 
5299240, 0,28.61859,27597,31.77651,32.72700,705.60870,27.32890,27612,34.88107,53.61600,704.09467,-993.16400, 58.10546, 20.99609, 3.73282, -0.83969, -2.49618, 49.80000, -10.05000, 51.30000, 33.15742, 72,3.61595,0.06818,0.00804,0,20, 
5300986, 1,28.62049,27596,31.77094,32.62500,705.69849,27.32357,27612,34.85696,54.31700,704.09467,-994.62885, 52.73437, 43.45703, -2.45802, 4.65649, -2.41221, 49.05000, -10.05000, 49.95000, 33.34912, 72,3.61067,0.06808,0.00802,0,20, 
